topic,country,last_value,avg_12m,trend_pct,direction
political_repression,US,0.03064026889429828,0.02333234452862737,-7.30792436567091,falling
political_repression,YM,0.020091402504410875,0.001781168460417268,-18.31023404399361,falling
political_stability,AE,0.00024456979606725,6.962743416014279e-05,-0.17494236190710724,stable
political_stability,AF,0.0007966507673723,0.00017756450633165405,-0.6190862610406459,stable
political_stability,AM,0.00248862322856784,0.002030700612319769,-0.4579226162480712,stable
political_stability,AR,7.389812615465002e-05,0.0012496339763685136,1.1757358502138635,stable
political_stability,AS,0.0017130554772407604,0.0005986037637466893,-1.114451713494071,stable
political_stability,BE,0.0041446384778701505,0.0007776085065442041,-3.367029971325946,stable
political_stability,BR,0.0051371168497893905,0.002224563059293063,-2.9125537904963275,stable
political_stability,CA,0.0016669540997882502,0.001114591820519574,-0.5523622792686761,stable
political_stability,CH,0.0039532117422010704,0.0019477180750405807,-2.0054936671604895,stable
political_stability,CO,0.0052376332920673905,0.0025987162933917536,-2.638916998675637,stable
political_stability,DA,0.00051152992229758,2.363531093714512e-05,-0.48789461136043494,stable
political_stability,EG,0.00039877726117714,4.668786328455723e-06,-0.3941084748486842,stable
political_stability,ET,0.0009635878379408502,9.711829867003937e-05,-0.8664695392708107,stable
political_stability,FR,0.0011941662284960701,0.003978719287386815,2.784553058890745,stable
political_stability,GH,0.00026026423818335,1.0728829278193334e-06,-0.2591913552555307,stable
political_stability,GM,0.00125139998791885,0.00039374896135398397,-0.857651026564866,stable
political_stability,GR,0.01023369610998619,0.006872543410862384,-3.3611526991238065,stable
political_stability,GZ,0.004186602870813371,0.0028517570779435456,-1.3348457928698256,stable
political_stability,HK,0.0032436455604793104,0.001171873708625343,-2.0717718518539674,stable
political_stability,IC,0.008208255159474653,0.0038674187978072483,-4.340836361667405,stable
political_stability,ID,0.0015185362378764401,0.0008030480915756801,-0.7154881463007601,stable
political_stability,IN,0.00182889885284152,0.0017515238211506983,-0.07737503169082181,stable
political_stability,IR,0.0038361614684395305,0.0006019156037657399,-3.2342458646737904,stable
